library,function,line,file
neptune.internal.utils.logger.logger.info,logger.info,57,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\status.py
neptune.internal.utils.logger.logger.info,logger.info,66,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\status.py
neptune.internal.utils.logger.logger.info,logger.info,68,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\status.py
neptune.internal.utils.logger.logger.info,logger.info,70,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\status.py
neptune.internal.utils.logger.logger.info,logger.info,75,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\status.py
neptune.internal.utils.logger.logger.info,logger.info,77,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\status.py
neptune.cli.utils.get_qualified_name,get_qualified_name,77,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\status.py
neptune.cli.container_manager.ContainersManager,ContainersManager,80,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\status.py
neptune.internal.utils.logger.logger.warning,logger.warning,85,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\status.py
neptune.cli.utils.get_offline_dirs,get_offline_dirs,89,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\status.py
neptune.cli.utils.get_qualified_name,get_qualified_name,53,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.internal.utils.logger.logger.info,logger.info,54,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.internal.utils.logger.logger.info,logger.info,61,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.internal.operation_processors.operation_storage.OperationStorage,OperationStorage,69,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.internal.disk_queue.DiskQueue,DiskQueue,70,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.internal.utils.logger.logger.warning,logger.warning,102,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.cli.utils.iterate_containers,iterate_containers,111,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.cli.utils.is_container_synced_and_remove_junk,is_container_synced_and_remove_junk,112,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.cli.utils.get_metadata_container,get_metadata_container,113,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.cli.utils.get_metadata_container,get_metadata_container,125,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.internal.utils.logger.logger.warning,logger.warning,137,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.internal.utils.logger.logger.warning,logger.warning,146,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
logging.exception,logging.exception,149,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.cli.utils.split_dir_name,split_dir_name,174,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.internal.utils.logger.logger.info,logger.info,183,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.cli.utils.get_qualified_name,get_qualified_name,183,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.internal.utils.logger.logger.warning,logger.warning,186,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.cli.utils.get_project,get_project,196,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.cli.utils.get_qualified_name,get_qualified_name,200,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.cli.utils.get_offline_dirs,get_offline_dirs,205,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.internal.id_formats.QualifiedName,QualifiedName,215,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.internal.id_formats.UniqueId,UniqueId,220,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\sync.py
neptune.internal.utils.logger.logger.warning,logger.warning,56,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\utils.py
neptune.internal.utils.logger.logger.warning,logger.warning,58,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\utils.py
logging.exception,logging.exception,59,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\utils.py
neptune.internal.id_formats.QualifiedName,QualifiedName,80,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\utils.py
neptune.internal.utils.logger.logger.warning,logger.warning,82,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\utils.py
neptune.internal.utils.logger.logger.warning,logger.warning,87,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\utils.py
neptune.internal.id_formats.QualifiedName,QualifiedName,92,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\utils.py
neptune.internal.disk_queue.DiskQueue,DiskQueue,103,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\utils.py
neptune.internal.container_type.ContainerType,ContainerType,110,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\utils.py
neptune.internal.id_formats.UniqueId,UniqueId,110,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\utils.py
neptune.internal.id_formats.UniqueId,UniqueId,112,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\utils.py
neptune.internal.id_formats.UniqueId,UniqueId,135,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\cli\utils.py
logging.getLogger,logging.getLogger,35,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\common\backends\utils.py
neptune.common.exceptions.NeptuneInvalidApiTokenException,NeptuneInvalidApiTokenException,53,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\common\backends\utils.py
neptune.common.exceptions.NeptuneSSLVerificationError,NeptuneSSLVerificationError,56,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\common\backends\utils.py
neptune.common.exceptions.Unauthorized,Unauthorized,76,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\common\backends\utils.py
neptune.common.exceptions.Forbidden,Forbidden,78,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\neptune-ai\neptune-client\src\neptune\common\backends\utils.py
logging.basicConfig,logging.basicConfig,51,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\numpy-ops\numpy_softmax.py
logging.basicConfig,logging.basicConfig,18,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\python-howto\monitor_weights.py
logging.info,logging.info,25,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\rcnn\rcnn\callback.py
logging.info,logging.info,28,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\rcnn\rcnn\callback.py
logging.getLogger,logging.getLogger,22,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\rcnn\tools\train_rcnn.py
logging.getLogger,logging.getLogger,18,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\rcnn\train_alternate.py
logging.info,logging.info,22,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\rcnn\train_alternate.py
logging.info,logging.info,28,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\rcnn\train_alternate.py
logging.info,logging.info,34,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\rcnn\train_alternate.py
logging.info,logging.info,40,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\rcnn\train_alternate.py
logging.info,logging.info,47,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\rcnn\train_alternate.py
logging.basicConfig,logging.basicConfig,7,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\rnn\char-rnn.py
logging.basicConfig,logging.basicConfig,69,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\rnn\gru_bucketing.py
logging.basicConfig,logging.basicConfig,70,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\rnn\lstm_bucketing.py
logging.basicConfig,logging.basicConfig,81,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\speech-demo\decode_mxnet.py
logging.config.config.fileConfig,logging.config.fileConfig,16,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\speech-demo\io_func\utils.py
logging.config.getLogger,logging.getLogger,17,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\speech-demo\io_func\utils.py
logging.basicConfig,logging.basicConfig,68,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\speech-demo\make_stats.py
logging.info,logging.info,213,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\speech-demo\train_lstm_proj.py
logging.info,logging.info,215,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\speech-demo\train_lstm_proj.py
logging.info,logging.info,225,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\speech-demo\train_lstm_proj.py
logging.info,logging.info,231,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\speech-demo\train_lstm_proj.py
logging.info,logging.info,233,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\speech-demo\train_lstm_proj.py
logging.basicConfig,logging.basicConfig,270,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\speech-demo\train_lstm_proj.py
logging.basicConfig,logging.basicConfig,28,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\example\torch\torch_module.py
logging.info,logging.info,53,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python\mxnet\callback.py
logging.info,logging.info,91,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python\mxnet\callback.py
logging.info,logging.info,94,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python\mxnet\callback.py
logging.info,logging.info,127,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python\mxnet\initializer.py
logging.info,logging.info,134,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python\mxnet\initializer.py
logging.info,logging.info,469,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python\mxnet\io.py
logging.basicConfig,logging.basicConfig,32,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python\mxnet\kvstore_server.py
logging.info,logging.info,77,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python\mxnet\lr_scheduler.py
logging.info,logging.info,80,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python\mxnet\lr_scheduler.py
logging.info,logging.info,129,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python\mxnet\lr_scheduler.py
logging.info,logging.info,60,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python\mxnet\misc.py
logging.info,logging.info,64,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python\mxnet\model.py
logging.info,logging.info,334,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python\mxnet\model.py
logging.info,logging.info,114,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python\mxnet\monitor.py
logging.info,logging.info,53,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python2\mxnet\callback.py
logging.info,logging.info,91,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python2\mxnet\callback.py
logging.info,logging.info,94,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python2\mxnet\callback.py
logging.info,logging.info,127,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python2\mxnet\initializer.py
logging.info,logging.info,134,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python2\mxnet\initializer.py
logging.info,logging.info,469,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python2\mxnet\io.py
logging.basicConfig,logging.basicConfig,32,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python2\mxnet\kvstore_server.py
logging.info,logging.info,77,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python2\mxnet\lr_scheduler.py
logging.info,logging.info,80,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python2\mxnet\lr_scheduler.py
logging.info,logging.info,129,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python2\mxnet\lr_scheduler.py
logging.info,logging.info,60,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python2\mxnet\misc.py
logging.info,logging.info,64,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python2\mxnet\model.py
logging.info,logging.info,332,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python2\mxnet\model.py
logging.info,logging.info,114,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\python2\mxnet\monitor.py
logging.basicConfig,logging.basicConfig,20,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\tests\nightly\dist_lenet.py
logging.basicConfig,logging.basicConfig,49,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\tests\python\train\test_conv.py
logging.StreamHandler,logging.StreamHandler,50,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\tests\python\train\test_conv.py
logging.getLogger,logging.getLogger,52,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\tests\python\train\test_conv.py
logging.info,logging.info,56,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\tests\python\train\test_conv.py
logging.info,logging.info,58,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\tests\python\train\test_conv.py
logging.info,logging.info,63,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\tests\python\train\test_conv.py
logging.basicConfig,logging.basicConfig,41,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\tests\python\train\test_mlp.py
logging.info,logging.info,54,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\tests\python\train\test_mlp.py
logging.info,logging.info,56,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\tests\python\train\test_mlp.py
logging.info,logging.info,61,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\tests\python\train\test_mlp.py
logging.info,logging.info,71,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\tools\launch.py
logging.basicConfig,logging.basicConfig,76,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zuowang\mxnet\tools\launch.py
jukebox.utils.logger.init_logging,init_logging,320,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\jukebox\train.py
tensorboardX.SummaryWriter,SummaryWriter,107,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\jukebox\utils\io.py
tensorboardX.SummaryWriter,SummaryWriter,77,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\jukebox\utils\logger.py
tensorboardX.SummaryWriter,SummaryWriter,47,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\chainer\extension_logger\train_dcgan.py
writetensorboard.LogTensorboard,LogTensorboard,99,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\chainer\extension_logger\train_dcgan.py
tensorboardX.SummaryWriter,SummaryWriter,21,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\chainer\plain_logger\train_vae.py
tensorboardX.SummaryWriter,SummaryWriter,10,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo.py
tensorboardX.beholder.Beholder,beholder_lib.Beholder,28,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_beholder.py
tensorboardX.TorchVis,TorchVis,78,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_caffe2.py
tensorboardX.SummaryWriter,SummaryWriter,6,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_custom_scalars.py
tensorboardX.SummaryWriter,SummaryWriter,25,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_custom_scalars.py
tensorboardX.SummaryWriter,SummaryWriter,34,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_custom_scalars.py
tensorboardX.SummaryWriter,SummaryWriter,51,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_embedding.py
tensorboardX.SummaryWriter,SummaryWriter,19,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_graph.py
tensorboardX.SummaryWriter,SummaryWriter,32,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_graph.py
tensorboardX.SummaryWriter,SummaryWriter,44,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_graph.py
tensorboardX.SummaryWriter,SummaryWriter,56,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_graph.py
tensorboardX.SummaryWriter,SummaryWriter,71,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_graph.py
tensorboardX.SummaryWriter,SummaryWriter,108,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_graph.py
tensorboardX.SummaryWriter,SummaryWriter,161,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_graph.py
tensorboardX.SummaryWriter,SummaryWriter,165,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_graph.py
tensorboardX.SummaryWriter,SummaryWriter,184,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_graph.py
tensorboardX.SummaryWriter,SummaryWriter,190,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_graph.py
tensorboardX.SummaryWriter,SummaryWriter,194,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_graph.py
tensorboardX.SummaryWriter,SummaryWriter,198,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_graph.py
tensorboardX.SummaryWriter,SummaryWriter,202,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_graph.py
tensorboardX.SummaryWriter,SummaryWriter,250,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_graph.py
tensorboardX.SummaryWriter,SummaryWriter,263,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_graph.py
tensorboardX.SummaryWriter,SummaryWriter,271,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_graph.py
tensorboardX.SummaryWriter,SummaryWriter,16,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_hparams.py
tensorboardX.SummaryWriter,SummaryWriter,16,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_matplotlib.py
tensorboardX.SummaryWriter,SummaryWriter,11,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_multiple_embedding.py
tensorboardX.SummaryWriter,SummaryWriter,16,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_nvidia_smi.py
tensorboardX.SummaryWriter,SummaryWriter,12,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_onnx.py
tensorboardX.SummaryWriter,SummaryWriter,4,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_purge.py
tensorboardX.SummaryWriter,SummaryWriter,10,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\examples\demo_purge.py
logging.warning,logging.warning,756,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tensorboardX\caffe2_graph.py
logging.info,logging.info,39,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tensorboardX\summary.py
tensorboardX.proto.api_pb2.HParamInfo,HParamInfo,85,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tensorboardX\summary.py
tensorboardX.proto.api_pb2.MetricInfo,MetricInfo,86,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tensorboardX\summary.py
tensorboardX.proto.api_pb2.MetricName,MetricName,86,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tensorboardX\summary.py
tensorboardX.proto.api_pb2.Experiment,Experiment,88,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tensorboardX\summary.py
tensorboardX.proto.plugin_hparams_pb2.HParamsPluginData,HParamsPluginData,90,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tensorboardX\summary.py
tensorboardX.proto.plugin_hparams_pb2.SessionStartInfo,SessionStartInfo,95,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tensorboardX\summary.py
tensorboardX.proto.plugin_hparams_pb2.HParamsPluginData,HParamsPluginData,109,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tensorboardX\summary.py
tensorboardX.proto.plugin_hparams_pb2.SessionEndInfo,SessionEndInfo,114,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tensorboardX\summary.py
tensorboardX.proto.plugin_hparams_pb2.HParamsPluginData,HParamsPluginData,115,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tensorboardX\summary.py
logging.warning,logging.warning,368,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tensorboardX\summary.py
logging.warning,logging.warning,669,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tensorboardX\writer.py
logging.warning,logging.warning,13,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tensorboardX\x2num.py
tensorboardX.event_file_writer.EventFileWriter,EventFileWriter,30,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tests\event_file_writer_test.py
tensorboardX.proto.summary_pb2.Summary,Summary,31,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tests\event_file_writer_test.py
tensorboardX.proto.summary_pb2.Summary.Value,Summary.Value,31,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tests\event_file_writer_test.py
tensorboardX.proto.event_pb2.Event,event_pb2.Event,32,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tests\event_file_writer_test.py
tensorboard.compat.tensorflow_stub.pywrap_tensorflow.PyRecordReader_New,PyRecordReader_New,37,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tests\event_file_writer_test.py
tensorboardX.event_file_writer.EventFileWriter,EventFileWriter,45,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tests\event_file_writer_test.py
tensorboardX.event_file_writer.EventFileWriter,EventFileWriter,52,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tests\event_file_writer_test.py
tensorboard.compat.tensorflow_stub.pywrap_tensorflow.PyRecordReader_New,PyRecordReader_New,55,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tests\event_file_writer_test.py
tensorboardX.proto.event_pb2.Event.FromString,event_pb2.Event.FromString,57,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tests\event_file_writer_test.py
tensorboardX.event_file_writer.EventFileWriter,_AsyncWriter,68,C:\Users\fpatr\PycharmProjects\ML-Logging./data/clones\zwrok\test01\tensorboardX\tests\event_file_writer_test.py
